specialid,title,description,url
20912,"学雷锋,让世界充满爱","老爷爷也是在用他的实际行动来向我们诠释<em><b>雷锋精神</b></em>,用行动来传递雷锋的爱。世界在不断变换,时代也在不断更新,可永恒<em><b>不变的</b></em>是<em><b>雷锋的</b></em>精神,其实大家都在用自己的实际...",http://www.uu6u.com/show-13-37967-1.html
20912,"学雷锋,做一个有道德的人","雷锋是什么?雷锋是万千战士中一个灵魂闪着光芒的普通人;<em><b>雷锋精神</b></em>是什么?<em><b>雷锋精神</b></em>是每个人的生命中透出来的一种助人为乐的道德。那么,如此说来,我们每个人都得以...",http://www.uu6u.com/show-9-19890-1.html
20912,【身边的雷锋故事】爱岗敬业的好榜样——记加工二厂员工-优秀...,"三月,雷锋精神向我们走来,犹如春天般温暖,吹拂着大地。新时代<em><b>的雷锋精神</b></em>不仅体现在“感动中国”中那些先进人物的轰轰烈烈事迹中,体现在那些辛勤奉献的志愿者、劳动...",http://www.uu6u.com/show-11-1610-1.html
20912,"小精神,大世界","‘多节约,少浪费;多给予,少吝啬,你的<em><b>精神</b></em>会可贵,因为社会成就我们,现在我们回报社会。’这是我做人<em><b>不变的</b></em>准则,<em><b>雷锋</b></em>是我敬佩的先师。学习<em><b>雷锋</b></em>不只在3月5号。...",http://www.uu6u.com/show-6-30518-1.html
21356,她看见我这个时候还待在家里,"初二了,就要升初三了,可我却忽地闪现一个念头:转学。不想再在这上学了。这个...母爱难忘仿写《背影》<em><b>一张抽格的镜头</b></em>她假小子感悟快乐“雷公”老爸最...",http://www.uu6u.com/show-6-21359-1.html
21356,仿写《背影》,"印象中,母亲总是那么乐观,受再大的委屈也都忍着,咬咬牙、挺一挺,没什么大不...<em><b>一张抽格的镜头</b></em>她假小子感悟快乐暑假抒怀一把辛酸泪母爱难忘她看见我...",http://www.uu6u.com/show-11-21357-1.html
21356,一把辛酸泪,"满纸荒唐言,一把辛酸泪,都云作者痴,谁解其中味。故事缓缓展开,时光,又将我...暑假抒怀感悟快乐她假小子<em><b>一张抽格的镜头</b></em>仿写《背影》推荐文章...",http://www.uu6u.com/show-7-21352-1.html
21636,在烦恼中发现自己成长,"面临着初中和青春期的来临,我们都会发现自己拥有的不仅是<em><b>烦恼</b></em>,拥有的更多是自己的<em><b>成长</b></em>。初中是一个让我感到迷茫的世界,在这个新集体里,我不知道该如何与陌生人一般...",http://www.uu6u.com/show-9-33987-1.html
21636,烦恼中成长,"当我舍弃不食人间烟火的逍遥而踌躇满志的涉足尘世体验生命<em><b>中成长</b></em>的奥妙时,又有谁知晓,我是否依然坦然于成长之路。——题记产房里的一声啼哭,唤醒了黎明;一周岁的...",http://www.uu6u.com/show-9-35327-1.html
21636,成长中的烦恼-作文,"<em><b>成长</b></em>中的<em><b>烦恼</b></em>【辽宁】普兰店市宫玉妃<em><b>在成长</b></em>的路上会有各种各样的<em><b>烦恼</b></em>困扰着我们。有的人因肥胖而<em><b>烦恼</b></em>,有的人因学习成绩不好而<em><b>烦恼</b></em>,有的人因羞于交际而<em><b>烦恼</b></em>,而...",http://www.uu6u.com/show-8-31182-1.html
21636,成长中的烦恼,"<em><b>成长</b></em>中的<em><b>烦恼</b></em>谁说我没有<em><b>烦恼</b></em>,我的<em><b>烦恼</b></em>谁会懂?一天,我和妈妈一起在家,爸爸出差。在早上的时候,我做完作业就出去看电视。但在这时,妈妈从房间里走了出来气愤地...",http://www.uu6u.com/show-11-32433-1.html
21636,烦恼伴我成长,"<em><b>烦恼</b></em>伴<em><b>我成长</b></em>“哎——又长了2斤。”这是在我称完体重后,常发出的哀叹。“哎,还没长高。”这句话是作为“小胖子加矮人”的我量完身高后的叹息。从小学到...",http://www.uu6u.com/show-6-21871-1.html
21803,梦别走,"梦<em><b>别走</b></em>2016-04-2208:24:16作者:yuanhui点击:我从一个什么也不懂得小毛孩。变成一个无忧无虑唱着歌背着书包上学的学生,到现在一个懂的为自己的未来努力的...",http://www.uu6u.com/show-12-33924-1.html
21803,影子别走-作文,"影子<em><b>别走</b></em>-作文2016-03-1123:37:33作者:yuanhui点击:愿永远做一个螺丝钉的影子去哪了?繁华的街道陪伴着各样的人和路,只见那渺小的一毛钱在阳光的照射下,...",http://www.uu6u.com/show-9-17132-1.html
21803,"亨利,别走","亨利,<em><b>别走</b></em>2016-03-0613:15:14作者:yuanhui点击:高三(9)班荒凉无数次为亨利喝彩,无数次为亨利疯狂,每一个人都尽情享受看亨利的足球盛宴,原来足球可以如此...",http://www.uu6u.com/show-10-16075-1.html
21803,雨念,"“<em><b>别走</b></em>,昨天说要陪你一起看电影的,还没兑现我的承诺,你不许走。”他笑着说。他笑起来是那样帅,好似可以让所有人为他神魂颠倒。特别是那会说话的眼睛。她...",http://www.uu6u.com/show-9-52721-1.html
22308,改写《观刈麦》作文(3篇),"<em><b>改写《观刈麦》</b></em>作文(3篇)2016-04-2300:43:47作者:yuanhui点击:第一篇:农家很少有清闲的时间,现在是五月,该收麦子了,他们比平常还要忙许多,站在麦地旁,...",http://www.uu6u.com/show-9-34071-1.html
22308,《观刈麦》改写,"<em><b>《观刈麦》改写</b></em>2016-04-1523:23:43作者:yuanhui点击:五月又到了。浓重的盛夏的色彩在天空、田野上渲染开来,一阵阵暑风洋溢着阵阵淡淡的麦香。五月。收割...",http://www.uu6u.com/show-8-22555-1.html
22437,是从心里到笔端流淌出来的,"我<em><b>长大了</b></em>,任何人都有长大的时候,我想说,<em><b>我长大了</b></em>。做事比以前更好我做事不像以前那样没头没脑,自从步入了初中的大门,我就时刻提醒自己:“你已经<em><b>长大了</b></em>。”干...",http://www.uu6u.com/show-11-37874-1.html
22437,原来我长大了,"我张开的嘴一下子不知道说什么了。从那以后,我一直在寻找这个问题的答案。直到现在,<em><b>我终于</b></em>发现了:原来我<em><b>长大了</b></em>。相关推荐看过原来我<em><b>长大了</b></em>的人还在看...",http://www.uu6u.com/show-9-48530-1.html
22437,我是这样长大的-原创作文,"在妈妈没命的唠唠叨叨下,<em><b>我终于</b></em>学会了说“爸爸”。有一天,妈妈拉着一个陌生...或许,你是在妈妈的怀里撒着娇<em><b>长大</b></em>的;或许,是在寄宿学校中孤独<em><b>长大</b></em>的;或许你...",http://www.uu6u.com/show-11-45712-1.html
22437,"妹,姐陪你长大","知道<em><b>我终于</b></em>遇见了你,我的生命才开始有了意义,我想拉起你的手,与你同行。用...妹,别担心,别害怕,姐姐陪你<em><b>长大</b></em>。初二:徐晶晶相关推荐看过妹,姐陪你<em><b>长大</b></em>的...",http://www.uu6u.com/show-10-39196-1.html
22564,中小学生作文_高考作文_作文素材大全_作文网,"小学<em><b>作文</b></em>初中<em><b>作文</b></em>信息专题最令我难忘最令我敬佩的人最令我激动的一天...感受<em><b>生活</b></em>与美同行母亲的眼泪梦想笙笙如歌唯楚有材,于斯为盛—...一...",http://www.uu6u.com/
22564,我的初一上学期生活-优秀作文网,"告别了无忧无虑的童年,我跨进了中学校园的门槛,开始了我五彩缤纷<em><b>的初一生活</b></em>。当我走进这个新的班级时,看到一位位新同学,他们的欢声笑语,使我想起了那活波可爱...",http://www.uu6u.com/show-8-34256-1.html
22564,我的初一生活-优秀作文网,"再回首,遥遥望见小学时我们稚嫩的笑脸和无法重拾的天真。虽然十分怀念那段日子,但<em><b>初一生活</b></em>注定是记忆中最美好的一页。小学时,我随着时间的飞逝,我们踏入初中的大门...",http://www.uu6u.com/show-12-31038-1.html
22564,我眼中的初一生活-优秀作文网,"首页&gt;小学<em><b>作文</b></em>&gt;正文我眼中<em><b>的初一生活</b></em>2016-04-1215:49:13作者:yuanhui点击:时光在点点滴滴中流过,从不逗留,只留下那永不退色的记忆……——题记快乐...",http://www.uu6u.com/show-6-19598-1.html
22564,我的七年级生活-优秀作文网,"<em><b>我的</b></em>七年级<em><b>生活</b></em>莽莽撞撞地度过了六年小学生涯,带着几分稚气和幻想走进了达州市第一中学,开始了<em><b>我的</b></em>初中<em><b>生活</b></em>。还记得刚迈进这所被誉为达州市最好的一所中学时,...",http://www.uu6u.com/show-11-32262-1.html
22834,假如2012就是世界末日-优秀作文网,"假如<em><b>2012</b></em>就是<em><b>世界末日2012</b></em>——<em><b>世界末日</b></em>?它的答案还只是个未知数。可是,如果当这一天真的来临,你最想做什么?大吃一顿,还是在梦乡中等待死神光临,或者坐在海边的...",http://www.uu6u.com/show-11-35467-1.html
22834,人类还将在地球上生活多久-优秀作文网,"相信人们都听说关于<em><b>2012世界末日</b></em>的预言吧?当2012年12月21日过去时,我们才知道这只不过是谣言而已,那么,人类究竟还能在这个家园上生活多久呢?真正的世界...",http://www.uu6u.com/show-8-30893-1.html
22834,村庄的末日-优秀作文网,这一情景不禁让人们想起了从前那沸沸扬扬的消息—<em><b>2012世界末日</b></em>。...小论自我因你而快乐-<em><b>作文</b></em>我的家乡四季的风景画希望?力量大熊猫推荐...,http://www.uu6u.com/show-6-30436-1.html
22834,《我们天上见》观后感-优秀作文网,"<em><b>2012</b></em>年<em><b>世界末日</b></em>那初次观看电影《我们天上见》,让我有所感触,我很怕有一天身边...生病活在当下黯淡的星空孤独患者-<em><b>作文</b></em>春天的思考浮萍推荐文章我...",http://www.uu6u.com/show-11-15769-1.html
22834,世界末日第二天-优秀作文网,"首页&gt;小考<em><b>作文</b></em>&gt;正文<em><b>世界末日</b></em>第二天2016-04-2023:59:13作者:yuanhui...<em><b>2012</b></em>的中考,还是到泪眼生花花易碎,浮光掠影过后的繁华,狠狠踏上那些零落的残花,...",http://www.uu6u.com/show-9-30183-1.html
23251,"啊,漂亮的春天","我,行走于林荫树林间,寻找那妩媚的<em><b>春景</b></em>。我涉足春,明媚的春,温和的春,又回来...看过啊,漂亮的<em><b>春天</b></em>的人还在看我想回忆·怀恋曾经的曾经北方每到放假就...",http://www.uu6u.com/show-10-22870-1.html
23251,寻觅春景,"我,行走于广阔的田野间,寻找那美丽的<em><b>春景</b></em>。我攀爬于大美丽的<em><b>春天</b></em>,又回来了,又来到了我们的身边。她总是温柔地飘舞在山间,总是那么亲近,亲切。总是让人不能...",http://www.uu6u.com/show-8-38231-1.html
23251,春景所思,"<em><b>春景</b></em>所思一(3)高佳妮我独自一人,漫步在凋零的树林尽头。望着远处湖水泛起的涟漪,忽想到前日落魄的心态,因而于单元测试未发挥超常水平都说绿色有利于缓解紧压感,...",http://www.uu6u.com/show-11-31319-1.html
23251,春景,"<em><b>春景</b></em>俗话说得好:一年之计在于春,一日之计在于晨。<em><b>春天</b></em>,好比是一个美丽的姑娘。只要她走过的地方,万物复苏,百花齐放,到处是鸟语花香,一派勃勃生机。<em><b>春天</b></em>的景物...",http://www.uu6u.com/show-13-35598-1.html
23325,梦里依稀中举人(《孔乙己》续写),奋斗人生我爱唱歌<em><b>品味秋色</b></em>淘气的你让妈妈挨了多少批判堵车9小时内心的烦恼教师群体像书包里的故事-作文我的挑战一棵树的微笑推荐...,http://www.uu6u.com/show-8-23328-1.html
23325,油画墙角那微笑,富人最好的奖赏堵车9小时淘气的你让妈妈挨了多少批判<em><b>品味秋色</b></em>推荐文章道德是立世之本泉城生活一月多此岸彼岸千世的诺言金鱼之死生命的时钟冷月清照...,http://www.uu6u.com/show-9-23320-1.html
23325,洒满阳光的记忆,"生活如一杯茶,蕴含着辛酸与苦难,但如果你细心<em><b>品味</b></em>后又会发现它的香与甜。有一句话说得好:“阳光总在风雨后。“请让我们走进风雨去<em><b>品味</b></em>这洒满阳光的记忆吧!我...",http://www.uu6u.com/show-9-35245-1.html
23325,慢亦可乐,"在慢生活中,<em><b>品味</b></em>一朵菊的淡雅;领悟一本书的真谛;默看路景的美丽……慢生活,...望天边云卷云舒”的宁静,不禁羡慕;忆起“自有钓台堪寄兴,载将<em><b>秋色</b></em>过城西”...",http://www.uu6u.com/show-8-17651-1.html
23325,小学1-6年级语文,骄阳似火暑气蒸人烈日炎炎秋风送爽秋高气爽<em><b>秋色</b></em>宜人冰天雪地寒气袭人...<em><b>品味</b></em>时尚-作文屋前屋后秋天是思念的季节呼唤退却的美德让生命之花怒放老莫...,http://www.uu6u.com/show-7-2922-1.html
23334,"和你无关的事,但我想说。","另求懂得<em><b>音乐的</b></em>知友们回答一下,从帕格尼尼的曲子里你们听到了什么?孩子相当喜欢...经常带她去教堂,家里也有很多圣经,有一段时间她会要求我给她念圣经上<em><b>的故事</b></em>。...",http://www.uu6u.com/show-13-1516-1.html
23334,我和书的故事【获奖作文】,"不同的书,编织了我成长的梦,让没有翅膀的我在文学的殿堂里自由地翱翔。课本...我愿与书为伴,把我们<em><b>的故事</b></em>,一直延续下去……相关推荐看过<em><b>我和</b></em>书<em><b>的故事</b></em>【获奖...",http://www.uu6u.com/show-6-37143-1.html
23334,我和天空的故事,"<em><b>我和</b></em>天空<em><b>的故事</b></em>2016-03-1319:09:44作者:yuanhui点击:天空像一位哲人,包容了世间的万物,它面对世事保持沉默,它看过了几亿年的沧桑。它只有一种方式来面对...",http://www.uu6u.com/show-10-17496-1.html
23334,我和成长的故事,"成长的岁月像流水,匆匆而来,匆匆而去。不知不觉中,又过了一年。在每一个和我一样的孩子的身边,都有快乐和烦恼灌溉着我们的成长。快乐与烦恼永远是对应的,它们...",http://www.uu6u.com/show-9-37252-1.html
23334,我和幸福的故事,"<em><b>我和</b></em>幸福<em><b>的故事</b></em>2016-04-1523:23:20作者:yuanhui点击:幸福,是你劳累时的一杯咖啡,诱人的醇香冲走倦意,幸福,是你生病时的一句问候,温暖的话语赶走病魔;幸福...",http://www.uu6u.com/show-6-22534-1.html
23339,在我的童年中还有许许多多的趣事就不再一一讲述,"<em><b>童年</b></em>是一幅画,画里有我们五彩的生活;<em><b>童年</b></em>是一首歌,歌里有我们的幸福和快乐;<em><b>童年</b></em>是一个梦,梦里有我们的想象和憧憬,<em><b>童年</b></em>是一只风筝,载着我们的童真飞翔……在...",http://www.uu6u.com/show-8-34747-1.html
23339,告诉了我一些关于我身上以前得过的病和一些童年趣事,"妈妈跟我讲了一些关于<em><b>我的</b></em>故事,告诉了我一些关于我身上以前得过的病和一些<em><b>童年</b></em>趣事,脑海中依稀能够回忆起来,但是没有以前记得没有那么清楚了。...",http://www.uu6u.com/show-7-38177-1.html
23339,自己小时候做傻事说傻话的那一刻,"其实,自己小时候做<em><b>傻事</b></em>说傻话的那一刻,就是我们每个人的美好回忆。我五六岁的时候,那可就是好笑呢。五六岁的我比较羞涩,不爱和别人说话,但一说起来就肆无...",http://www.uu6u.com/show-7-52072-1.html
23339,真不知道自己又会对小鸡干出什么傻事,"之后我又高高兴兴去找小鸡玩耍,真不知道自己又会对小鸡干出什么<em><b>傻事</b></em>。。。哈哈!有趣吧!<em><b>我的童年</b></em>就是这样,<em><b>傻事</b></em>趣事一箩筐。像给雪娃娃洗澡,剃眉毛……也正是...",http://www.uu6u.com/show-8-50533-1.html
23339,小时候的记忆,"爸爸妈妈小时候干的“<em><b>傻事</b></em>儿”现在我几乎都“继承”了,而且有些还玩出了新花样,创造了新的玩法。比如说:爸爸小时候经常会用苍蝇拍拍死一只苍蝇,然后放在蚂蚁...",http://www.uu6u.com/show-12-53391-1.html
23478,我与大自然的亲接触,"我猜这湖一定有丰富的资源了,在岸上有一些在垂钓的人,悠闲地坐着两眼注视着...这就是<em><b>我与</b></em>大自然<em><b>亲密接触</b></em>。相关推荐看过<em><b>我与</b></em>大自然的亲接触的人还在看...",http://www.uu6u.com/show-8-38920-1.html
23478,我还记得那是一个烈日炎炎的下午,"我还记得那是一个烈日炎炎的下午,太阳照在我的身上,使我连睁开眼都很难。我...看过我还记得那是一个烈日炎炎的下午的人还在看玩具<em><b>我与雨的亲密接触</b></em>别离月...",http://www.uu6u.com/show-10-23480-1.html
23478,放弃也是一种宽容,"许多事情根本就无须解释,天不晴有时就是因为雨没下透,下透了就好了。...我想抓住你的手光盘行动-作文多才多艺的电脑<em><b>我与</b></em>你<em><b>的亲密接触</b></em>数学论文...",http://www.uu6u.com/show-11-33501-1.html
23478,我与你的亲密接触,"我的生命源与你,我的生命始于你。——题记从我有了生命的那一刻,你我便形影相随;我在你的身体中生长,偶尔淘气,踢踢你的肚子;偶尔安静,一动不动的躺着睡觉...",http://www.uu6u.com/show-9-33496-1.html
24103,我与弟弟生活在这个家庭很幸福,"我家有四个人,我与弟弟<em><b>生活在这个家庭</b></em>很幸福,因为感受受到了爸爸、妈妈两种不同的爱:一种严厉,一种关心。如果我与弟弟做错我爱我家...",http://www.uu6u.com/show-6-36739-1.html
24103,修心日志第二期|家庭篇--自他相换来持戒,"妈妈叫<em><b>我都</b></em>答应,妈妈说教我也跟她互动。耐住今天庆幸自己在烦恼面前没有“死...<em><b>但是我</b></em>却没有耐心用心通过言行向妈妈表达我<em><b>没有怨恨</b></em>她,所以这一直是母亲的心结...",http://www.uu6u.com/show-13-3257-1.html
24103,我快乐的家庭生活,"每天,都是厨房里的妈妈用锅碗瓢盆把我从梦想叫起,使我从梦中回到了家。家,...<em><b>家庭</b></em>”的歌曲,哄着我进入甜蜜的梦乡,每当回忆起在幼小时妈妈唱这支歌时,我不...",http://www.uu6u.com/show-9-39789-1.html
24194,他就能喝三杯……因此他长得很胖,"暑假,我读了《西游记》,这本书主要讲了:唐僧带着三个徒弟,去西天取经,路上...<em><b>我只想说说我自己</b></em>毕业生活最美的罂粟多梦的童年《文字里的碎影》日子人虫...",http://www.uu6u.com/show-13-24198-1.html
24194,有一次不小心招来了责骂,"小的时候我们都不知道童年是什么,只觉得是应得的,可谁能想到长大后的我们会...感受生命毕业生活<em><b>我只想说说我自己</b></em>初中生活style断笔推荐文章...",http://www.uu6u.com/show-13-24191-1.html
24194,我也有一个北大梦,"我也有一个北大梦——读《十三岁的际遇》有感樊泽嘉十三岁,是洋溢着青春的...看过我也有一个北大梦的人还在看断笔初中生活style<em><b>我只想说说我自己</b></em>毕业...",http://www.uu6u.com/show-11-24197-1.html
24194,【开挖】建筑可视化达人韩世麟专访(正文篇),"后来发现建筑学生对建筑的认知水平是非线性增长的,而不会像最初时每年只提高一...我来<em><b>说说我自己</b></em>的想法吧。一开始,大家的要求仅仅是把方案表达出来就可以了,但是...",http://www.uu6u.com/show-8-3719-1.html
24603,开始倒数了现在不是倒数天数了而是数时了,"睡在空调房里想着,最不知不觉的张开了,妈妈还笑...<em><b>其实</b></em>我<em><b>在学校的</b></em>最后一刻我干啦一件我觉得自己觉得...<em><b>累是</b></em>有的,热是有的,可是这还是阻挡不了我们去放松...",http://www.uu6u.com/show-12-21690-1.html
24603,致父亲的一封信,"我一定会好好读书,好好<em><b>学习</b></em>,取得好成绩,我一定会...让我上好的<em><b>学校</b></em>读书吗?一个家的支出全是您承担,妈妈想出去上班赚点生活费您也不肯,怕妈妈累着,怕...",http://www.uu6u.com/show-11-53157-1.html
24603,在学校里在老师的眼里自己的学生能好好学习取得好的成绩-优秀...,"收获幸福收获幸福是指通过劳动所获得的,这种幸福是甜蜜的,<em><b>在学校里</b></em>在老师的眼里自己的学生能好好<em><b>学习</b></em>取得好的成绩而感到幸福,在父母的眼里自己的儿女能够开心快乐的...",http://www.uu6u.com/show-7-33771-1.html
24603,家长必读|人教版小学语文各册“日积月累”大汇总,"聪明在于<em><b>学习</b></em>,天才在于积累。(列宁)世上无难事,...日日行,不怕千万里;常常做,不怕千万事。语文园地...看过家长必读|人教版小学语文各册“日积月累”...",http://www.uu6u.com/show-11-3718-1.html
24603,人教版小学语文日积月累汇总,"语文园地二聪明在于<em><b>学习</b></em>,天才在于积累。(列宁)世上...花盆里长不出参天松,庭院里练不出千里马。满招损,...看过人教版小学语文日积月累汇总的人还在看...",http://www.uu6u.com/show-8-591-1.html
24628,夏微凉纪年,六月的蝉鸣拉长了夏天演变成思念不眠的夜是一群人最后的狂欢林荫道上斑驳的光影像曾经支离破碎的画面傻傻的笑着说<em><b>再见</b></em>坠落的眼泪折射出谁的脸不会再现<em><b>旧时光</b></em>里的...,http://www.uu6u.com/show-9-31772-1.html
24628,"嘿,少年","鞭长莫及是一种叫做回忆的东西,深藏在<em><b>旧时光</b></em>里的爱与痛,伴随着成长的记忆,要...以后有缘<em><b>再见</b></em>,也要学会笑着问候。嗨,好久不见,你还好吗?嘿,少年!2014,新年...",http://www.uu6u.com/show-10-18970-1.html
24628,白色年华,"我听不到他们的声音看不到他们的脸,只听到他们寂寞的身影,像在说<em><b>再见</b></em>。...路过<em><b>旧时光</b></em>,红烛透明。伊人在意间,化冰化水情正浓。相关推荐看过白色年华的人...",http://www.uu6u.com/show-8-17323-1.html
24743,心里装着一片叶,"踩着脚下路,不在期盼远方,回味着路过的风景,一阵夜风从我身间划过...操场上,<em><b>一阵春风吹过</b></em>,卷起缕缕叶香,沁人心脾。感谢过去让我遇见了你,让我...",http://www.uu6u.com/show-10-22972-1.html
24743,游海曙公园,"这时,<em><b>一阵春风吹过</b></em>,一片片花瓣随风飘落,如飞扬的雪片儿,如淡粉色的烟雨,纷纷扬扬地撒落在赏花人身上。不一会儿,草地上落满了一层花瓣,好似给大地铺上了一条...",http://www.uu6u.com/show-10-48846-1.html
24743,“生活处处有语文”给我的启示-作文,"店主如果希望生意做得红火,在店名上也是下了一番功夫的,想让店名有个好寓意,...书香四溢人,生,醉年<em><b>一阵春风吹过</b></em>无与伦比的爱我的色彩糖假期...",http://www.uu6u.com/show-9-24740-1.html
24743,感谢你陪我走下去,所以请让我提一个小小的任性的要求:请一直陪我走下去。初一:张芷箬相关推荐看过感谢你陪我走下去的人还在看我的色彩糖假期无与伦比的爱<em><b>一阵春风吹过</b></em>...,http://www.uu6u.com/show-6-24746-1.html
24743,四季的风-作文,"四季的风,有大有小,各不相同。<em><b>一阵</b></em>微风,让人感觉凉爽;一场龙卷风,房屋倒塌。大树折断,小动物们也会被大风卷得不知去向。“不知细叶谁裁出,二月<em><b>春风</b></em>似剪刀”...",http://www.uu6u.com/show-12-31920-1.html
24752,当我与爱亲近,"当<em><b>我与</b></em>爱<em><b>亲近</b></em>2016-04-1215:34:40作者:yuanhui点击:“所以,如果我俩只有...但正是因为<em><b>他们</b></em>这样爱我,我更不愿意让<em><b>他们</b></em>知道<em><b>我和</b></em>妈妈的口角。手机快没电了,...",http://www.uu6u.com/show-10-19131-1.html
24752,我与妈妈之间的桥,"了,该做的事明明已经做好了,她还不满意,从那以后,我再也不敢和妈妈<em><b>亲近了</b></em>...这让<em><b>我和</b></em>妈妈之间的亲情的桥梁<em><b>更加</b></em>牢固!相关推荐看过<em><b>我与</b></em>妈妈之间的桥的人还在...",http://www.uu6u.com/show-11-19444-1.html
24752,最亲近的人,"在郁闷中,<em><b>他们</b></em>回来了,爸爸在检查<em><b>我的</b></em>回家作业时,向我要考卷查看。我哆哆嗦嗦...我最敬爱的人在茫茫人海中每个人都有自己所爱的人,<em><b>亲近</b></em>的人,知心的人很多很多...",http://www.uu6u.com/show-7-48077-1.html
24752,"不平静,就不会幸福(的确是好文章,强力推荐,后面附了","“如果说信,可能还不到;但我承认对佛教有<em><b>亲近</b></em>感,...人们似乎<em><b>更加</b></em>焦虑,而且不知因何而存在的不安全感,...为什么在<em><b>他们的</b></em>眼睛里,我再也看不到真诚<em><b>和</b></em>纯真,而...",http://www.uu6u.com/show-6-3299-1.html
24752,与自然如此亲近,"与自然如此<em><b>亲近</b></em>繁华的都市,喧嚣的大街,沉重的学业……让我们的心渐渐开始疲惫,似是无心再忆起那美丽的自然了。的确,是美丽,而不再是宁静淡泊了……——题记...",http://www.uu6u.com/show-12-32553-1.html
24922,"爱你,我们的八一","爱你,我们的八一最初是谁在那个角落,谁又会在谁的左右前后,不知道原来谁是谁的谁,不清楚谁会因生活产生悲伤,为了各种各样的理由,互不相识的我们<em><b>相聚</b></em>。爱你,...",http://www.uu6u.com/show-10-35246-1.html
24922,十班我爱你,"岁月无声,时光的马蹄不停,三年已悄然走到了尽头,此刻的我们是激动还是惆怅。在黑夜中沉思,在万千的思绪中寻找那份安宁。我们从<em><b>相聚</b></em>到相离,十班记录了我们一切的...",http://www.uu6u.com/show-7-32102-1.html
24922,像这样幸福到老!交大人的爱情故事,"2015年他带着五湖四海的兄弟们<em><b>相聚</b></em>成都,拍下这一幕婚纱照—不变的爱情...写给爸爸的爱有时候,弯腰不是错我的未来式由我做主竞选道德之星一...",http://www.uu6u.com/show-10-753-1.html
24922,"两个兵的爱情故事,那么平淡,那么热烈","我还是读到了你的邮件;就像今天,命运阻隔了我们<em><b>的相聚</b></em>,会不会有一天,你还会读...我听到你对我说:“鸿丹,我知道那次拥抱时,你拍的三下代表什么,是‘我爱你...",http://www.uu6u.com/show-7-2346-1.html
24991,"一局象棋,看透人生","书桌上的那<em><b>一盘象棋</b></em>,落满了灰尘,显然已经许久没有动过,但它给我带来的欢乐,我却铭记在心,它给我带来的教导,我终生难忘。回忆那过去的时光,那时的我还只是一...",http://www.uu6u.com/show-9-35034-1.html
24991,一局棋的启示,"一局棋的启示一天爸爸拿着<em><b>象棋盘</b></em>,两三步走到我面前说:“来,我们来<em><b>一盘</b></em>。”我经常是爸爸的手下败将,每次交手,我都是落荒而逃。最近我从网上一本书上看到几...",http://www.uu6u.com/show-12-36749-1.html
24991,【王补平语文资料】七年级下册第一单元测验题及答案,"然后,他对少年说:“如果你有时间,如果你愿意,我们下<em><b>一盘象棋</b></em>,好吗?”少年当然愿意。他坐下来,聚精会神地和老人下起了象棋。不久,少年便败下阵来,可他脸上...",http://www.uu6u.com/show-7-2519-1.html
24991,一起走过的日子-作文,"一起走过的日子人的一生中,总会与形形色色的人周旋交往。有些人的形象在心中...瞧!两个男生围着<em><b>一盘象棋</b></em>杀的正欢呢,他们俩紧锁眉头,寻找着可以一招制敌的...",http://www.uu6u.com/show-13-35324-1.html
24991,棋如人生,"我喜欢下<em><b>象棋</b></em>,有时常常“杀”上<em><b>一盘</b></em>,虽然棋艺不高,但兴趣却浓。为什么呢?那是因为<em><b>象棋</b></em>不像军棋那样森严有制度——小兵也可以杀死将军。同样的棋子,同样的地方,...",http://www.uu6u.com/show-6-32096-1.html
25037,别让人类的眼泪成为地球上最后一滴水,"随着经济的发展,<em><b>人们的生活条件越来越好</b></em>,但水资源却越来越缺乏了。有一则公益广告这样讲道:“地球上的最后一滴水,就是人类的眼泪!”这让我意识到了水资源保护的...",http://www.uu6u.com/show-6-3999-1.html
25037,"十八大,感受家乡新变化","生活<em><b>越来越好</b></em>,日子越过越红火,老百姓<em><b>的生活</b></em>也越来越幸福,这一切都离不开党的改革。当改革的春分吹遍了神州大地,随着改革的深入,我的家乡也翻开了它历史上崭新的...",http://www.uu6u.com/show-7-30405-1.html
25037,珍惜现在憧憬未来,"那原本郁郁葱葱、生机勃勃的森林因为村民们过度砍伐而渐渐露出越来越多的土黄色,随着一车又一车的木材运进城市,李家村的<em><b>人们生活条件</b></em>也<em><b>越来越好</b></em>,家家盖起了楼房,...",http://www.uu6u.com/show-10-4969-1.html
25037,机甲传奇,"机甲传奇在四圣之战的2000年后,四魂沙的科技已到了炉火纯青的地步。<em><b>人们的生活</b></em>也<em><b>越来越好</b></em>。不过,在四圣之战的最后一分钟,由四件圣器合成的启天璞玉破碎了,变成...",http://www.uu6u.com/show-9-22357-1.html
25037,我心中的小河——富春江-佳作网-中小学生写作,"她小时候,<em><b>人们</b></em>择水而居,两岸的百姓往来靠的是摆渡。因此,船埠头成了当初桐庐...小镇<em><b>的生活</b></em>节奏越来越快,<em><b>生活条件越来越好</b></em>,可是我们喝的水,呼吸的空气,味道却是...",http://www.uu6u.com/show-11-4124-1.html
25230,展现自我,"要展现自我,并不一定是学习成绩的突出,长相的出众,所谓行行出状元,我们可以在自己喜欢的事情上找到成功,找到快乐。我们会有很多<em><b>展现自己</b></em>的机会,并不需要将那些与...",http://www.uu6u.com/show-9-18130-1.html
