specialid,title,description,url
19290,"小人物也能创造辉煌,只要勇敢","<em><b>小人物也能创造辉煌,只要勇敢</b></em>——读《魔戒》有感读完《魔戒》,我感觉从中收获了许多,不单单是看故事时的刺激和娱乐感,更可贵的是我从中受到了一个宝贵的启示,...",http://www.uu6u.com/show-6-19290-1.html
19290,其实他们也是从小人物走上来的,"其实他们也是从<em><b>小人物</b></em>走上来的,他们一次次的战胜自己,<em><b>创造辉煌,</b></em>所以说战胜自己...每天进步一点点,当自己有一点点进步时,给自己一点奖励,这是给<em><b>勇敢</b></em>者的奖励。...",http://www.uu6u.com/show-6-24909-1.html
19528,这时我的好朋友笑呵呵地向我走来跟我说,"这时我的好<em><b>朋友笑</b></em>呵呵地向我走来跟我说:“看我的气球多大啊!”看着他那神气十足的样子,我一下子就火冒三丈,一个鬼点子就闪现出来。我悄悄地从铅笔盒里面拿出...",http://www.uu6u.com/show-8-52378-1.html
19528,感恩朋友的微笑,"感恩<em><b>朋友的</b></em>微笑<em><b>朋友</b></em>是雨后浮现的彩虹;<em><b>朋友</b></em>是十指相扣的戒指;<em><b>朋友</b></em>是许愿瓶中的心愿……在我心中,她永远是最美的,因为,她有一种别人没有的东西:记得有一次,我们...",http://www.uu6u.com/show-13-38954-1.html
19528,妄想得到一份温暖和关切,"生活多姿多彩,生活的酸甜苦辣使人回味无穷。上了初中后,欢声笑语没了,换来的是沉默寡言,蹦蹦跳跳,消失了,换来的是埋头苦学,<em><b>朋友之间的</b></em>深情厚谊没了,换了的...",http://www.uu6u.com/show-12-24212-1.html
19528,到了初中我还怀恋小学,"小学里喜欢你的人会冲你笑,初中里讨厌你的人会冲你笑;小学里几句话就是哥们...小学里<em><b>朋友之间</b></em>嘴上很不客气,其实好的要死,初中里<em><b>朋友之间</b></em>嘴上特别客气,其实...",http://www.uu6u.com/show-10-23391-1.html
19715,正当我准备离开的时候,"<em><b>情深深雨蒙蒙</b></em>不一会儿,到了王奶奶家门口,我敲了敲围栏,正准备...正当为我王奶奶掩被角的时候,偶然间碰到了王奶奶...的面前,我是无论如何都不会相信奶奶真...",http://www.uu6u.com/show-8-48423-1.html
19715,这个年代,"我一直认为自己是个铁石心肠的人,就像看《<em><b>情深深</b></em>,<em><b>雨蒙蒙</b></em>》时,曾经把眼前这个男孩看得眼圈直红,我却没有一丝感觉。但今天,我是怎么了,怎么就被这个下巴下才有...",http://www.uu6u.com/show-8-15472-1.html
19878,"没有最好,只有更好","当我们看着东方的第一抹朝阳时,是否应该检查一下自己:<em><b>我的梦</b></em>是否依然,我的心是否依旧飞扬?我们曾经拥有过辉煌,但那已成为枕边一段甜美的回忆;也许,我们也曾经遭...",http://www.uu6u.com/show-11-11949-1.html
19878,我的梦想是当一名老师,"<em><b>我的梦</b></em>想是当一名老师。老师,这个名词让我感到亲切,老师在我们需要帮助时,伸出体贴温暖的手扶我们一把在我们沮丧气馁时,老师会认真教导我们,使我们知道在人生的道路...",http://www.uu6u.com/show-8-30962-1.html
19878,我的梦想是当一名军人,"“亚洲飞人”;古力是一名围棋运动员,他每天做练习题,天长日久,棋艺上升,他最终成为了一名世界冠军;而<em><b>我的梦</b></em>想是当一名军人,维护祖国和人民的生命安全,保卫边疆,让...",http://www.uu6u.com/show-12-20782-1.html
19878,中国梦我的梦,"梦想无论怎样模糊,总潜伏在我们心底,是我们的心境永远得不到宁静,知道这些梦想成为事实为止;像种子在地下一样,一定要萌芽滋长,伸出地面来,寻找阳光。——题记梦是...",http://www.uu6u.com/show-7-45197-1.html
19903,"昔年中秋,独赏月","<em><b>秋季</b></em>的夜晚,我独自坐在广阔无垠的天幕下。夜空中,淡月笼纱。皎洁的月光如水一般倾泻在树叶上,是如此的静谧。这月光亦如我此时的心——平静。望着夜幕中的皓月,...",http://www.uu6u.com/show-6-34373-1.html
20194,关爱空巢老人,"有时候他会去看看奶奶们跳广场舞,有时候也会看看爷爷们下象棋,说不定还会亲自...有时候冬日里的一缕阳光人的一生-作文清华与北大<em><b>忍不住徘徊</b></em>...",http://www.uu6u.com/show-11-20189-1.html
20194,书上举到了有关于鬼神之类的东西我总会很害怕,昆明最美司机带上灵魂去旅行<em><b>忍不住徘徊</b></em>清华与北大人的一生-作文我想成为高人开学后的那些事一个孤独娃的诉说我以为我发现了美推荐...,http://www.uu6u.com/show-6-20197-1.html
20194,忍不住为它叹惜,"想进去连缝都找不到了,风婆婆也十分照顾这树,总是为它<em><b>徘徊</b></em>,总是跟它聊上几...但是一想到我们不加节制的浪费,想到了那个陪伴着我成长的大榕树,我<em><b>忍不住</b></em>为它...",http://www.uu6u.com/show-7-31784-1.html
20194,母亲的手-作文,"小时候,每每躺在母亲温暖的怀里,都有一种温馨,幸福的感觉涌上心头:当母亲的手<em><b>徘徊</b></em>在我的头顶时,我总是<em><b>忍不住</b></em>拉过来瞧瞧:啊,母亲的手是多么的柔软,多么的好看...",http://www.uu6u.com/show-13-20419-1.html
20198,"做到这五点,作文想不出彩都不行|我的理想我的高三","做到这五点,作文想不出彩都不行|我的理想我的高三2015-10-0118:57:21作者:yuanhui点击:作文是高考语文的重中之重,高考作文分为基础等级和...",http://www.uu6u.com/show-11-3666-1.html
20198,书上举到了有关于鬼神之类的东西我总会很害怕,"小时候啊,在哥哥面前我是那样的胆怯,比如,书上举到了有关于鬼神之类的东西我...<em><b>我想成为高人</b></em>开学后的那些事一个孤独娃的诉说我以为我发现了美推荐...",http://www.uu6u.com/show-6-20197-1.html
20198,潺潺流水,"处处生机勃勃,我仿佛闯入了世外桃源,丽日的梦幻,童话般的美景一切都是那么的...我发现了美我以为一个孤独娃的诉说开学后的那些事<em><b>我想成为高人</b></em>...",http://www.uu6u.com/show-8-20203-1.html
20198,我想成为一名老师,"<em><b>我想成为</b></em>一名老师2016-04-2300:42:55作者:yuanhui点击:自从上学后,我就给自己定下了一个理想,那就是长大后要做一名老师。虽然老师这个职业工资不是最高的...",http://www.uu6u.com/show-12-34029-1.html
20198,我想成为一个枕头,"苏娇<em><b>我想成为</b></em>一个枕头,一个舒适的枕头,伴着爷爷,进入那甜美的梦境。我的爷爷患有严重的颈椎病,特别是早上刚起床的时候,脖子就疼得受不了。这时,舒适的枕头就...",http://www.uu6u.com/show-10-38236-1.html
20506,我的另一片天空-作文,"<em><b>我的</b></em>另<em><b>一片天空-作文</b></em>2016-04-2420:10:27作者:yuanhui点击:沉默的竹笛并不代表它唱不出悠扬的歌曲,崖顶的百合并不代表它无人欣赏,古老的传说并不代表它...",http://www.uu6u.com/show-7-39912-1.html
20506,我的一片天空-优秀作文网,"睡梦中,朦朦胧胧地看见,那<em><b>一片天空</b></em>,是蔚蓝的。那样的辽阔,不知把我带向了何方,似乎在翱翔着。我与鸟儿同行,飞往我们向往的地方,那一片属于<em><b>我的</b></em>天空。我似乎...",http://www.uu6u.com/show-8-32479-1.html
20506,我的另一片天地-作文-优秀作文网,"在学校里,同学、朋友之间互相嬉戏、大脑,展示着自己的个性。但其实,每个人都有<em><b>一片</b></em>不能透露给他人、只独属于自己的天地。<em><b>我的</b></em>小天地里的生活可丰富了:网上购物、...",http://www.uu6u.com/show-11-34131-1.html
20506,我的另一片天空-优秀作文网,"我是孤独寂寞宇宙中一颗小星晨,掩埋在黑暗之中,看不到地球的海阔天空,也看不到丝丝温和的光在照亮我,只在无数星尘覆盖的中间,正渴求着一片属于<em><b>我的</b></em>另<em><b>一片天空</b></em>...",http://www.uu6u.com/show-11-35219-1.html
20866,在体验中成长,"小小实践,让我<em><b>体会</b></em>到劳动的不易,这次实践不是很成功。究其原因,我认为还是自己不熟练造成的。每一次体验,都使我们学会了更多,也正是如此,我们才能因此而<em><b>成长</b></em>。...",http://www.uu6u.com/show-6-18509-1.html
20866,【课改体会】我在课改砥砺前行中成长,"如果说这几年课改让我得以迅速<em><b>成长</b></em>,从心理素质、专业素养乃至学科能力都能有所提升,那不得不说我是在课模砥砺前行中成就了自我。一、公开课是教师个人专业<em><b>成长</b></em>...",http://www.uu6u.com/show-12-1823-1.html
20866,小悟幼儿的成长与进步——家长育儿心得分享,"这个我目前没有大数据来证明,但幼儿的<em><b>成长</b></em>其实不止有唐诗和算术。更多在于全面...相信“80后”的家长大部分都可以<em><b>体会</b></em>到应试教育的痛点,我们当年早早就要背诵那些...",http://www.uu6u.com/show-8-2411-1.html
20866,"【五一活动】爱在沙漠毅力行,孩子成长中的重要体验","每个假期父母都希望孩子多一个新的体验,有新的收获!提前安排好孩子<em><b>成长</b></em>旅程!假期会想到旅行,确实大自然的美妙,总是让你意想不到它们的伟大。大自然也给予我们很多...",http://www.uu6u.com/show-6-268-1.html
20946,净土作文特邀国家级骨干教师——朱先礼老师为您开启智力-优秀...,"既然我们认同没有绝对相同的两片<em><b>树叶</b></em>,没有绝对相同的两块石头。认同60亿...<em><b>联想</b></em>、观察、对比、类比、置疑、求异、模仿、发散、评价、统摄、判断、...",http://www.uu6u.com/show-8-761-1.html
20946,【暑假北线】?往事如风——趣仔重走丝绸之路领队行摄随,"西宁的市花是丁香,怎么看都让人<em><b>联想</b></em>起戴望舒的雨巷。这小小的紫色花儿绥绥蕤蕤...很多人去见这棵树,见那十万片<em><b>树叶</b></em>上呈现的佛做狮子吼像,这实在是一个奇迹。...",http://www.uu6u.com/show-6-808-1.html
20946,树叶随想,"本文通过对<em><b>树叶的</b></em>细致观察,极其细腻地写出了树叶在不同时期的特点所在,赞美了树叶默默无闻无私奉献的精神,并且由此及彼,由物及人,<em><b>联想</b></em>自然,想象丰富,歌颂了社会...",http://www.uu6u.com/show-7-17768-1.html
21640,"再见,我的母校","六年中,风风雨雨,六年的辛勤培养,亲爱的<em><b>母校</b></em>,不知不觉中已和您道一句分别了...难忘的一幕一幕,宝小的花园成了我们的“战场”,几根树枝算作“武器”,来回...",http://www.uu6u.com/show-7-21525-1.html
21640,再见了母校,"今天,离开<em><b>母校</b></em>的那一刻,我忽然觉得,<em><b>母校</b></em>变大了,把我笼罩在里面,那种感觉犹如离开自己的家去异地他乡,突然间,我感到了家的温暖。两行热泪滚了下来,不止是我,...",http://www.uu6u.com/show-11-32675-1.html
21640,"再见了,我的母校-作文","那一回,我打篮球时被一只突如其来的篮球砸到脸,是你们向我伸出了友谊之手,...我感谢<em><b>母校</b></em>,<em><b>母校</b></em>给予了我们太多,这里也保存着我们美好的回忆,虽然再过不久我们...",http://www.uu6u.com/show-9-46592-1.html
21640,"再见了,母校!","斗转星移,花开花落,就要为我们六年的小学生活,画上圆满的句号,在我们全体毕业生即将踏上新的征程之际,我要向尊敬的老师、向亲爱的<em><b>母校</b></em>真诚地道声谢谢!能够在...",http://www.uu6u.com/show-10-4540-1.html
21653,"学会相信,学会自信","<em><b>学会相信,学会自信</b></em>2016-04-1508:13:16作者:yuanhui点击:老师又走了进来,看着数学老师手上的试卷,两个大字‘唰’的出现在了我的脑海中:考试!我快速把考...",http://www.uu6u.com/show-10-21653-1.html
21653,特殊的花,"我爱美丽的桂林夜的星空无花果<em><b>学会相信,学会自信</b></em>槐花雨同学间的那份友情我心目中的钱三强倾听,花开的声音想与你窃窃私语多时了榜样,就在我身边...",http://www.uu6u.com/show-8-21657-1.html
21653,槐花雨,"只有槐花雨,洗涤了我的内心,让我学会放弃一些不必要的东西,学会承认失败,使我...<em><b>学会相信,学会自信</b></em>无花果夜的星空我爱美丽的桂林特殊的花推荐文章...",http://www.uu6u.com/show-10-21652-1.html
21653,他曾给过的微笑,"那一个微笑,让自己更<em><b>自信</b></em>;那一个微笑,让自己更快乐;那一个微笑,让自己更勇敢...让自己<em><b>学会相信</b></em>;用一个微笑,让自己逐渐成长;用一个微笑,在逆境中找到自我;用...",http://www.uu6u.com/show-11-18601-1.html
21789,"「青春榜样,森森带你看」之闽院之星风采展第二篇","榕城高校职场访谈;<em><b>她,</b></em>是多才多艺的精灵,绘画、唱歌、舞蹈、乐器,爱好...我也已经不是那个懵懵懂懂的女孩,大学的磨练<em><b>让我成长,让我</b></em>变优秀。曾经...",http://www.uu6u.com/show-6-2257-1.html
21789,"是她,让我成长","<em><b>是她,让我成长</b></em>是她的鼓励让我有了希望每次我面临着巨大考验时,她,总在我旁边给我鼓励。一次又一次的经历,使她年轻的面容变的有些苍老,时时刻刻陪伴在我身边。...",http://www.uu6u.com/show-11-21789-1.html
21789,她的身影让我成长,"她的身影<em><b>让我成长</b></em>2016-04-1215:53:31作者:yuanhui点击:人的成长犹如蜻蜓点水。蓦然回首---一串涟漪漾起,才发现原来自己经历过那么多的感动与美好。雨景的...",http://www.uu6u.com/show-7-19736-1.html
21789,"刘墉:让孩子成长的最好方法,就是让他找到自我","看过刘墉:让孩子<em><b>成长</b></em>的最好方法,就<em><b>是让</b></em>他找到自我的人还在看【爸爸妈妈说】一...我最喜欢的历史人物寻找真正的世外桃源快乐雷锋如果没有她是少女十八岁的...",http://www.uu6u.com/show-8-1723-1.html
21789,《童年》让我学会成长,"《童年》<em><b>让我</b></em>学会<em><b>成长我</b></em>是一名初中生,我的兴趣爱好是读书,尤其是中外名着,我常常是爱不释手。在我所读的名着中对我启迪最大的是高尔基的自传三部曲中的《童年...",http://www.uu6u.com/show-13-37979-1.html
21898,我心目中的中国梦,爱祖国爱家乡我的新班主任动人心弦的美我好想穿越时空<em><b>和母爱牵手</b></em>推荐文章在心里克服自己父爱如山-作文时空飞梭机马拉松赛的启示兔子公主....,http://www.uu6u.com/show-12-21893-1.html
21898,最伟大的爱非父爱和母爱莫属,"父爱如大山,让我依靠,因为天塌了还有山顶着,<em><b>母爱</b></em>如清泉,给我滋润,是我生命的源泉,所以,父爱如山,<em><b>母爱</b></em>如水。父亲的爱像大山,让我依靠,不论风吹雨...",http://www.uu6u.com/show-7-48102-1.html
21898,爱的国度,"还是那个再也不愿意与母亲手<em><b>牵手</b></em>过马路的我们。是母亲使我们生长于爱的国度,...在母亲生病痛苦时,我们在干什么呢?这是无法承载的亲情,这是无法回报的<em><b>母爱</b></em>!...",http://www.uu6u.com/show-8-33057-1.html
21898,手心里的温暖,"“好,妈妈,咱们说好了,手<em><b>牵手</b></em>,陪你慢慢走。”【简评】“手<em><b>牵手</b></em>,陪你慢慢走”,书中的一句话引发了小作者对那个晚上的温暖回忆。寒风中手心里的温暖,这就是<em><b>母爱</b></em>...",http://www.uu6u.com/show-7-22242-1.html
22050,"「青春榜样,森森带你看」之闽院之星风采展第二篇","“新鲜事物”,大众不了解,商家不敢惘然接受,中国<em><b>慈善</b></em>正面临严重信任危机,...任何东西都是要自己争取的,不需要<em><b>什么</b></em>尔虞我诈,只需要让自己变优秀,提升...",http://www.uu6u.com/show-6-2257-1.html
22050,感恩的慈善,"主人公是小美和小强,小强的爸爸和妈妈都是从乡下来到城里的,他们都是环卫工人,家里经济上有点困难。三月十五日,小美全家请今天,我在学校看了微电影《一天的...",http://www.uu6u.com/show-6-37484-1.html
22050,做一个有爱心的人,"在我们身边,有爱心的人无处不在。比如:扶老爷爷过马路;给穷苦地区的孩子们送衣服、捐款;给清洁工叔叔、阿姨们送水……有一次,我和妈妈跟着朋友们去999老人院...",http://www.uu6u.com/show-7-46450-1.html
22271,"学雷锋,做个有道德的人","我爱白杨树写给现在的自己时空裂缝如果没有你我真的很棒一件新衣孤独亦快乐<em><b>新学期,心的起点</b></em>小议心情早到的暑假推荐文章在...",http://www.uu6u.com/show-12-22268-1.html
22271,"新学期,新起点","我现在是一名初中生。我离开了母校,离开了老师。我现在在一所中学学校。<em><b>新的学期</b></em>新<em><b>的起点</b></em>。上学的第一天,新班主任跟我说,在初中不看小学成绩什么样。从现在开始...",http://www.uu6u.com/show-10-31275-1.html
22271,走进新学期,"在丝丝细雨中,我们迎来了新的学期。走进<em><b>新的学期,</b></em>我们已是六年级的学生了,班上的课桌椅焕然一新,一人一桌一椅子,似乎学校刻意给予我们特殊的照顾。两个多月没...",http://www.uu6u.com/show-7-52269-1.html
22271,新学期新梦想,"<em><b>新学期,</b></em>新梦想;新希望,新开始;新动力,新主张;新学习,新生活。从现在起,我站在一条新的起跑线上,努力地追赶着朝阳!今天,我热血沸腾,是必要在我的新世界中留...",http://www.uu6u.com/show-6-36343-1.html
22271,我的精彩军训生活,"九月是个难忘的月季,秋天的到来意味着<em><b>新学期</b></em>的到来,而同时意味着军训的到来。我们开始有了新<em><b>的起点,</b></em>新的目标。我们怀念小学的六个年度,怀念儿童时期的时光。现在...",http://www.uu6u.com/show-10-38514-1.html
22286,永远忘不了世博,"园林等,每到一个地方还有解说,坐在小火车上的感觉...答题环节,让我们选择哪种车、哪种灯更<em><b>低碳</b></em>,更<em><b>环保</b></em>...这是第<em><b>一天</b></em>的世博游,很多地方都没有写清楚写具体。...",http://www.uu6u.com/show-10-50825-1.html
22286,低碳环保,"“<em><b>低碳</b></em>生活”就是指生活作息时所耗用的能量要尽力搜索减少,从而减低二氧化碳的排放量。<em><b>低碳</b></em>生活,对于我们普通人来说是一种态度,而不是能力,我们应该...",http://www.uu6u.com/show-6-34946-1.html
22286,"勤俭节约,低碳环保","近日,习近平总书记特别强调‘勤俭节约,<em><b>低碳环保</b></em>’的重要性,明确向人们发出保护环境的倡议,<em><b>低碳环保</b></em>不是一句空口号,它所要求的是以低能耗、低污染、低...",http://www.uu6u.com/show-7-15336-1.html
22286,关于开展“绿色环保低碳清明”微祭文征文比赛的通知,"清明节即将到来,为弘扬清明节传统文化,同时为了更好的宣传绿色<em><b>环保低碳</b></em>清明,树立文明新风,材料科学与工程学院分团委学生会生活部联合宣传部开展“绿色...",http://www.uu6u.com/show-13-3557-1.html
22286,载着绿色的梦想前行,"政府提倡大家要绿色<em><b>环保</b></em>、<em><b>低碳</b></em>节能,多骑自行车。...有<em><b>一天</b></em>,我和妈妈讨论自行车话题的时候,她给我...提高公众<em><b>环保</b></em>意识,使每一位公民、每一个家庭都...",http://www.uu6u.com/show-7-4619-1.html
22748,雨,"雨淅淅沥沥地滴落在房子上、<em><b>树木</b></em>上、花草上……蒙蒙细雨犹如一片晶莹剔透的...花朵上、草丛间飘散出来,混杂在一起,它是大自然馈赠给我们的<em><b>最珍贵</b></em>的空气清新...",http://www.uu6u.com/show-7-4496-1.html
22748,欢送毕业生,"跑操对于他们也许不是一件痛苦的事,而是<em><b>最珍贵</b></em>的回忆。有的学长,手里拿着...两旁的<em><b>树木</b></em>为他们开道,我们来为他们鼓气,祝他们马到成功。学姐们泪如雨下,那...",http://www.uu6u.com/show-11-39487-1.html
22748,你是我的一本书-作文,"记得那天晚上,风很大,将窗外的<em><b>树木</b></em>刮得东倒西歪,有些小树甚至被连根拔起,挂...谢谢你,爸爸!你就是这个世界上我<em><b>最珍贵</b></em>的一本书!爸爸,我爱您!...",http://www.uu6u.com/show-11-37943-1.html
22975,你快乐吗?,"生活在孤僻世界里的孩子,你独自一人蜷缩在黑暗的角落里,不被人关心,不被人关注,你独处在黑暗的生活中,<em><b>你快乐吗?</b></em>你不被别人注意,你默默地注视着嬉戏玩乐的同学,...",http://www.uu6u.com/show-8-22975-1.html
22975,不管他们挑战限度是成功还是失败,"每一本书,都有它自己的“灵魂”,当你阅读一本书时,自己也就在不知不觉当...<em><b>你快乐吗?</b></em>太空授课观后感一路向“钱”心里装着一片叶我的老妈与老爸今天...",http://www.uu6u.com/show-9-22977-1.html
22975,我从说话中学到了语文,"从这一点,就可以明白一个说话的学问:话说得亲切自然,会使人更愿意听你讲话。...<em><b>你快乐吗?</b></em>太空授课观后感一路向“钱”心里装着一片叶中国式的早恋...",http://www.uu6u.com/show-11-22976-1.html
22975,"成长,伴一路芬芳","未来的自己你好:展信<em><b>快乐</b></em>!见字如面。希望当你打开这本尘封的笔记簿时,别忘记了我——过去的你自己!今年,我应该是12虚岁了吧!我无法想象这时的你会是什么样子...",http://www.uu6u.com/show-7-31586-1.html
23041,次第温情-优秀作文网,"温情,似乎每时每刻都在我的身边,从来都不离我而去。父母为我们做了许许多多...温情,世代,延续……相关推荐看过<em><b>次第温情</b></em>的人还在看友情-<em><b>作文</b></em>我们学校举办了...",http://www.uu6u.com/show-8-37104-1.html
23041,我爱腊八粥-优秀作文网,"大爱,我的奶奶<em><b>次第温情-作文</b></em>兰香俞的检讨信我和固城湖螃蟹一点一滴看水推荐文章我努力,我收获请不要没主见一葵花栖身处,依稀见流年上帝的宣告我...",http://www.uu6u.com/show-11-23039-1.html
23041,我和固城湖螃蟹-优秀作文网,"兰香俞的检讨信<em><b>次第温情-作文</b></em>大爱,我的奶奶我爱腊八粥爱,那么深沉一点一滴看水我渴望知识前行中的成长一只眼望到整片蓝天家门前的桂花树...",http://www.uu6u.com/show-7-23043-1.html
23041,我渴望知识-优秀作文网,"一点一滴看水我和固城湖螃蟹兰香俞的检讨信<em><b>次第温情-作文</b></em>大爱,我的奶奶前行中的成长一只眼望到整片蓝天家门前的桂花树时间流逝,别忘原味伤心的一天...",http://www.uu6u.com/show-10-23045-1.html
23192,"幸福,就在身边","他们,我觉得我是幸福的,因为在社会上,还有这一丝丝温暖汇聚的爱的暖流感动着我,感动就是一种<em><b>幸福,</b></em>而这种幸福就存在于我们每天都会走的马路上<em><b>,其实</b></em>,幸福<em><b>就在身边</b></em>...",http://www.uu6u.com/show-6-17736-1.html
23192,你幸福吗,"把工作当成自己的爱好或兴趣本身就一种境界,会从一个<em><b>幸福</b></em>迈上另一个<em><b>幸福</b></em>的巅峰。<em><b>幸福</b></em>不会取决于别人的施舍,也不会存在别人的眼睛里。你想要的<em><b>幸福其实就在身边</b></em>...",http://www.uu6u.com/show-6-17412-1.html
23192,【佳句积累】高分作文中最常用的闪光语句分类整理,"09、微小的<em><b>幸福就在身边</b></em>,容易满足就是天堂。10、一个人能走多远,要看他与谁...25、命运<em><b>,其实</b></em>是公平的,它遵循一条鲜为人知的补偿原则:它青睐不断拼搏的强者,...",http://www.uu6u.com/show-10-3731-1.html
23192,其实爱就在身边,"<em><b>其实</b></em>爱<em><b>就在身边</b></em>爱——遍布天下,世界无处不在的就是爱。同学;你发现爱了么?你感受到爱了么?如果你回答有,那你就是<em><b>幸福</b></em>的,因为你可以体会唉的关怀,享受到爱的...",http://www.uu6u.com/show-11-30085-1.html
23192,幸福在身边,"当行色匆匆的大雁又一次飞行南方,我抬起头,希望它们能带我去<em><b>幸福</b></em>的远方:当流星拖着余晖划过苍茫的天际,我又倚在窗前,祈祷<em><b>幸福</b></em>的降临。殊不知<em><b>,幸福就在</b></em>我<em><b>身边</b></em>。那...",http://www.uu6u.com/show-9-32622-1.html
23487,有人以为是一条独角鲸,"——读<em><b>《海底两万里》</b></em>有感每一个人都是一个生命,人是银河星云中的一粒微尘,每一粒微尘,都有自己的能量,无数的微尘汇集成一片光明。——题记窗外的晚霞,渐渐...",http://www.uu6u.com/show-9-24684-1.html
23487,最后发生了一次大漩涡,"今天我读了世界名着<em><b>《海底两万里》</b></em>,它是大作家儒勒。凡尔纳的一部巨作。故事主要讲述了“我”——皮埃尔。阿隆纳克斯误打误撞进入了尼摩船长的“...",http://www.uu6u.com/show-7-50222-1.html
23487,开始的一段充满想象的旅行,"<em><b>《海底两万里》</b></em>第一部的前半部分主要讲述了“鹦鹉螺号”的故事。1866年,有人以为在海上见到了一条独角鲸,出于对航海安全的考虑,也是在公众的呼吁下,由美国派遣...",http://www.uu6u.com/show-12-36054-1.html
23487,当我面对大海的时候,"<em><b>《海底两万里》</b></em>这本书当我独自面对那一片蓝色的自由的元素时,溢出的是满满的惆怅。童年时期,除了挂念那些读书之事、玩乐之事之外,还有大海。恋上海,和某个作家有...",http://www.uu6u.com/show-6-39316-1.html
23551,"千寻的蜕变,我的成长","<em><b>千寻的蜕变,我的成长</b></em>——观《千与千寻》有感《千与千寻》,原名《千与千寻的神隐》。首映于2001年,至今已有11个年头,但从首映至今,该片一致好评如潮。同宫崎骏...",http://www.uu6u.com/show-8-23551-1.html
23551,成长与蜕变的关卡,"不同的是,经过小升初这道磨砺人的关卡<em><b>,我</b></em>已经成功<em><b>蜕变,</b></em>离成功更进一步……...这六年来在校园发生的一点一滴,都是我们<em><b>成长</b></em>与爱的见证。在这次小升初的考试...",http://www.uu6u.com/show-6-32515-1.html
23766,【责大教育●开学季:责大教育春季课程强势来袭!】,"<em><b>开学</b></em>了,又一个新学期到来,学校开始沸腾了,马路上的人儿也多了。学校忙碌了,...外研社经典英语教材《新概念英语<em><b>》</b></em>,先进的教学理念,完善的语法大纲,语言精练幽默,...",http://www.uu6u.com/show-8-4991-1.html
23766,乘着想像的翅膀——小荷作文2015年春季班开学第一课,"在<em><b>开学</b></em>第一课,师生们用特别的方式进行了自我介绍。孩子们给老师画了漫画...《武陵春<em><b>》</b></em>扩写:风住尘香花已尽落英的辛酸巨机有时候,失去了才会真正懂得...",http://www.uu6u.com/show-8-1603-1.html
23766,仿写朱自清《春》,"仿写朱自清<em><b>《春》</b></em>2016-04-2410:56:50作者:yuanhui点击:盼望着,盼望着,随着成群大雁的南飞,秋天的脚步近了。一切都充满着祥和,洋溢着丰收的喜悦,柿子熟了,...",http://www.uu6u.com/show-9-37852-1.html
23766,《春》仿写作文,"仿写<em><b>《春》</b></em>)---作者:春雪盼望着,盼望着,周末来了,快乐的脚步近了。一切都像刚睡醒的样子,欣欣然张开了眼。大街上热闹起来了,商场上人多起来了,人们绷紧的...",http://www.uu6u.com/show-11-24069-1.html
23766,唐诗《春晓》改写,"唐诗<em><b>《春</b></em>晓<em><b>》</b></em>改写2016-03-1123:36:34作者:yuanhui点击:春雨淅淅沥沥的下着,它带着欢乐和丰收从天而降。雨丝淋湿了花草树木,给了植物充足的水分,花草树木...",http://www.uu6u.com/show-7-17074-1.html
23923,《人琴俱亡》改写,"<em><b>《人琴俱亡》</b></em>改写2016-04-1523:24:29作者:yuanhui点击:王子猷和王子敬都是王羲之的儿子,她们俩兄弟的感情很要好。有一次,他们都得了很重的病,子敬先死...",http://www.uu6u.com/show-12-22601-1.html
24340,云南游记之丽江行,"结束了大理的游玩又开始了<em><b>丽江</b></em>之行。<em><b>丽江</b></em>的主要居住民族是纳西族,男人被称为“胖金哥”,女人被称为“胖金妹”。这里和我们的家乡武汉不一样,他们以胖为美,以",http://www.uu6u.com/show-9-47668-1.html
24340,"云南丽江,让我陶醉","<em><b>云南丽江</b></em>,让我陶醉建湖县实验初中城南校区杨梦周彩云之南,是一幅幅诗意的画卷,是一阵阵悦耳的鸟鸣,是一片神奇秀丽的土地。丽江古城丽江古城是云南一颗耀眼的明珠,...",http://www.uu6u.com/show-6-31247-1.html
24344,快乐春节,"而最高兴的则是我们,<em><b>可以大把大把地攒取压岁钱</b></em>,然后就欢天喜地跑到街上去买很多好玩的东西,如小汽车、四驱车、玩具枪、足球等,而我们只要嘴巴甜一点,多说些...",http://www.uu6u.com/show-6-30492-1.html
24344,春节随记,"大年初一,我们就开始走东家串西家地拜年。拜年也<em><b>可以</b></em>为我们<em><b>攒</b></em>点<em><b>压岁钱</b></em>。早上起来,爸爸妈妈就会把点心苹果等装出来待客。而我们小孩则到各家去拜年。先是向爷爷...",http://www.uu6u.com/show-11-31605-1.html
24392,人物|奥地利攀登女神:八千米上的无氧女王,"1970年,格琳德出生于奥地利中部施皮塔尔的一个信奉罗马天主教的家庭,施皮...但她很快发现,她虽然可以滑得很好,却无法在保持<em><b>友情</b></em>和优秀的滑雪成绩上...",http://www.uu6u.com/show-6-1215-1.html
24392,珍惜三十天的友情,"记得那是一个晴朗的星期五,我和朋友约着第二天去玩,于是我在那天晚上便写完了作业。没想到第二天,突然下起了大雨。我举着伞站在校门口前,听着轰隆隆的雷声和...",http://www.uu6u.com/show-8-50460-1.html
