specialid,title,description,url
16464,犹如冰层上的一丝裂隙,"远处传来令我<em><b>熟悉</b></em>不过的书包滚轮声,一个清秀高挑的身影映入我的眼帘。我顿时觉得有了一丝希望,或许他可以帮助我。他站在屋檐下,明亮的眸子凝望着天空,<em><b>眼神</b></em>中写满...",http://www.uu6u.com/show-12-32304-1.html
16493,应该用实际行动来回报所有关心自己的亲人,"<em><b>校园的早晨</b></em>是美好的。天渐渐亮了,走进校园,偌大的校园静悄悄的。花坛里杜鹃花开了,一朵朵娇艳欲滴,晨风吹起,顿时一股清香迎面扑来;嫩绿的小草摇动着它细小的胳膊...",http://www.uu6u.com/show-10-52956-1.html
16493,学校的明天,"当那太阳刚刚升起,当那小镇的公鸡叫醒沉睡中的人们,新的一天开始了。<em><b>校园的早晨</b></em>是个令人沉醉的早晨。初升的旭日照亮了校园的每一个角落。阵阵和风吹来,翠绿的柳条...",http://www.uu6u.com/show-12-21466-1.html
16493,迎面与桂花香撞了个满怀,"不知从什么时候,绚烂的朝霞染红了半边天,又将柔和的色彩洒在<em><b>校园</b></em>里。太阳公公用他那温暖的大手把大地从梦中唤醒,金色的阳光铺满大地,我们又进入<em><b>校园</b></em>,迎面与桂花香...",http://www.uu6u.com/show-10-52919-1.html
16493,特别是当我去他们家的时候,"伤悲浇灌出绵延的芬芳<em><b>校园的早晨</b></em>这就是乐观泪为你流,黛玉90后守望归巢秋之随笔奔跑的那一抹绿色用缺憾演绎完美两女人的战争推荐...",http://www.uu6u.com/show-12-16495-1.html
16585,告别我的恋人们,"<em><b>告别我的恋人</b></em>们你莞尔微笑,温柔了彼岸含苞待放的花骨朵儿,也温润了我竭泽干渴的心灵。我紧紧凝视着你的明眸,我的眼睛犹如露水沾湿的清晨,因为欢悦而湿润。此情此...",http://www.uu6u.com/show-11-35375-1.html
16585,可是它还是不争气的流了出来,"很小的时候,爸爸妈妈都出外打工了,幼小的我被奶奶带着,读一年级的时候,学校...<em><b>告别我的恋人</b></em>爱的味道人生中的石头活着-作文梦醒时分推荐文章那...",http://www.uu6u.com/show-6-16584-1.html
16585,在雨中前进,这是零零散散的开始它滋润着一颗干涸的心|我努力抬起低着的头睁大双眼望着...梦醒时分活着-作文人生中的石头爱的味道<em><b>告别我的恋人</b></em>选择与人生青春的...,http://www.uu6u.com/show-9-16590-1.html
16956,中小学生作文_高考作文_作文素材大全_作文网,做<em><b>阳光</b></em>少年<em><b>作文</b></em>:做<em><b>阳光</b></em>少年做学校的小主人日记周记今日新闻【趣活动】名师在线“...【青春物语】不再回来...我的画家梦五水共治——我心目中......,http://www.uu6u.com/
16956,收集阳光-作文,"收集<em><b>阳光-作文</b></em>2016-04-2415:39:19作者:yuanhui点击:收集阳光(431612)湖北省汉川市韩集中学《凤凰岭》文学社祁国兵八(1)班有人说“为了看到阳光,我来到...",http://www.uu6u.com/show-6-38585-1.html
16956,拥抱阳光-作文,"拥抱<em><b>阳光-作文</b></em>2016-04-2410:55:03作者:yuanhui点击:冬天固然寒冷,但有了...朋友,你们是阳光,是你们让我感受到了快乐与友爱,让我坚定不移的守护自己的梦想...",http://www.uu6u.com/show-13-37745-1.html
16956,一缕阳光-作文,"一缕<em><b>阳光-作文</b></em>2016-04-1722:48:55作者:yuanhui点击:一缕阳光王泽南风扇“吱吱”地响着,闷热的天气透不出一丝清凉。窗外电闪雷鸣,在空中划出一道道裂痕。...",http://www.uu6u.com/show-11-24414-1.html
16987,手握四季,看过手握四季的人还在看此去经年爱与不爱流水落花谁是我的父母?<em><b>便能将所有的爱与温情</b></em>如初-作文小城的冬天面向草原单人单座我是一只脚趾头...,http://www.uu6u.com/show-10-16992-1.html
16987,一寸月光一分情,"深远如穿越千年流泻在天际的月光,温柔的将这寂静得城包裹在自己温柔宽厚的怀抱里...<em><b>便能将所有的爱与温情</b></em>谁是我的父母?流水落花爱与不爱此去经年...",http://www.uu6u.com/show-13-16986-1.html
16987,已经将所有的爱都献给了我们,"裂的面条溅到了妈妈的衣服上,像一条条小蛇一样来回摆动,好像在嘲笑我的无能...看过已经<em><b>将所有的爱</b></em>都献给了我们的人还在看已经很少有时间再去体验小时候的那种...",http://www.uu6u.com/show-12-49331-1.html
16987,"以父爱的名义,向梦想者致敬——上海最具温情的童话城堡","于是醒来后便将梦境里的城堡画了下来她的父亲...是上海最具<em><b>温情</b></em>的别墅,这就是上海马勒别墅,...理由是父母曾告诉她们这里关于<em><b>爱与</b></em>梦的故事……...",http://www.uu6u.com/show-6-2861-1.html
17072,在爷爷奶奶的关怀下成长,"前行的路上,我不是一个人超越苦难唐诗《春晓》改写雪舞<em><b>古琴铭</b></em>找不到的回忆好书·亦友那个雪天,那颗心青春的路上那些年我们一起编织的梦...",http://www.uu6u.com/show-10-17077-1.html
17072,寻找不是用眼睛(节选),"看过寻找不是用眼睛(节选)的人还在看中国,你该怎么办?一直在路上雪中大自然的旋律伟大的战士在煮书中成长万圣节习俗听见走出学校后<em><b>古琴铭</b></em>...",http://www.uu6u.com/show-10-17067-1.html
17072,听见,"看过听见的人还在看万圣节习俗在煮书中成长寻找不是用眼睛(节选)中国,你该怎么办?一直在路上走出学校后<em><b>古琴铭</b></em>雪舞唐诗《春晓》改写超越苦难...",http://www.uu6u.com/show-11-17070-1.html
17072,雪舞,"<em><b>古琴铭</b></em>走出学校后听见万圣节习俗在煮书中成长唐诗《春晓》改写超越苦难前行的路上,我不是一个人在爷爷奶奶的关怀下成长找不到的回忆...",http://www.uu6u.com/show-9-17073-1.html
17291,给自己一个承诺,"但是,你要记得,你是有未来的,你并不是活到十八岁就没有<em><b>生命</b></em>的人。你的未来...我们应该给自己<em><b>一个承诺</b></em>,然后、去兑现。在这个寒假,去学习,只为自己。...",http://www.uu6u.com/show-12-16743-1.html
17291,"下一站,只为等待一个承诺","落叶在演绎着<em><b>生命</b></em>最后一瞬。飘零,凄美。在这个忧伤而...下一站。我们等待着只属于我们的<em><b>一个承诺</b></em>。...“破窗理论”给我们的警示他,和他的节那一刻,...",http://www.uu6u.com/show-11-18180-1.html
17291,倾听生命拨动的声音,"如今的太姥姥,像<em><b>一个</b></em>刚出世的婴儿,任何事都离不开人,她渐渐失去了<em><b>生命</b></em>的活力...至于我与太姥姥的<em><b>承诺</b></em>,我会永远记得,永远用心守护。但是,太姥姥已经给了我最...",http://www.uu6u.com/show-9-31284-1.html
17291,她在一个微风吹拂的早晨给了我无比珍贵的生命,"我的妈妈是平凡的,但是,她在<em><b>一个</b></em>微风吹拂的早晨给了我无比珍贵的<em><b>生命</b></em>;...这是<em><b>一个</b></em>美丽的地方曾经的<em><b>承诺</b></em>,全是空白别让青春等太久游金华小记...",http://www.uu6u.com/show-10-33602-1.html
17379,"那人,那树","公道中学高三(4)班池恒宇随着几个年轻小伙的一声吆喝,那颗老槐树应声而倒,只剩下一截满是密密麻麻年轮的树桩,静静的,像一位老者。槐树老了,老区的是它曾经...",http://www.uu6u.com/show-7-17268-1.html
17379,"那人,那车","<em><b>那人</b></em>,那车英特学校2010级高二(3)班王远飞那辆自行车已经被卖了。我和他已经两年没见了,听他叔叔说,他去了广州,在那里上学,很少回来了。那是发生在我初二时候...",http://www.uu6u.com/show-6-16674-1.html
17379,那溪那水那人,"那溪,不再是记忆中的水波粼粼;那水,不再是记忆中的清澈明亮;<em><b>那人</b></em>,不再是从前的嬉戏成群。我记忆中的小溪,早已一去不复返……我曾记得,外婆家的门前有一条...",http://www.uu6u.com/show-8-3956-1.html
17379,在那里人人都可以知道别人的幻想了,"我希望我的房间是玩具城,在那我是王子,我叫城里所有的人给我做玩具。我希望我的房间是是数学的世界。在那数学宝宝是我的朋友,乘法是奶奶除法是爷爷,我们一起...",http://www.uu6u.com/show-13-53682-1.html
17830,留点感激在心中,"走过的声音,这成长中经历的人和事正如这秒针一样匆匆流过,但却留下了许多令我...<em><b>步履轻悠足下有风</b></em>这是我的感悟闺蜜流淌在岁月里的温馨机会的降临沉默是...",http://www.uu6u.com/show-13-17832-1.html
17830,机会的降临,"你把握好了它会让你一举成名,但如果没有把握好,它就像从来没有来过,机会的...<em><b>步履轻悠足下有风</b></em>这是我的感悟闺蜜沉默是一种伤与你同行假如我是语文...",http://www.uu6u.com/show-7-17833-1.html
17830,闺蜜,"我继续在赣中混下去,其实我们还可以那样每天打闹,搞搞恶作剧,然后等两年后各有...这是我的感悟<em><b>步履轻悠足下有风</b></em>我的变化留点感激在心中机会的降临...",http://www.uu6u.com/show-9-17828-1.html
17830,与你同行,"我不知肚子为什么会如此剧烈的痛,也许是没有听妈妈的叮嘱……我咬着牙,努力...沉默是一种伤机会的降临留点感激在心中我的变化<em><b>步履轻悠足下有风</b></em>...",http://www.uu6u.com/show-9-17835-1.html
17971,致那些埋藏在心底最深的感动,"致津帆晚晴:感谢误会,感谢吵架,感谢执着,感谢在这个浪漫的<em><b>春天</b></em>你们让我感受到了...在这样的家庭里,爱情不可能战胜利益,可你们却将不可能变为可能,<em><b>让爱</b></em>的滋味<em><b>弥漫</b></em>...",http://www.uu6u.com/show-11-53177-1.html
17971,一切只因为有你,"荡漾在心底,卷起一圈圈涟漪,因为有了你,<em><b>让爱</b></em>延续...一只只飞舞的蝴蝶带走了<em><b>春天</b></em>的小虫;一股股燥热的...因为有了你,一路花香<em><b>弥漫</b></em>,彩蝶翩飞,幸福久久荡漾在...",http://www.uu6u.com/show-10-15574-1.html
17971,"此时彼时,已不再当时","雪儿,家里的门永远为你开着。相关推荐看过此时彼时,已不再当时的人还在看剪枝与成长分开不一定分手心烛妈妈送的三句话<em><b>让爱在春天里弥漫</b></em>...",http://www.uu6u.com/show-12-17976-1.html
17971,猜猜她是谁,"划破了一个女生本有的能力,没有丝毫羞涩、胆怯,望着她那表情丰富的脸庞,让你...<em><b>让爱在春天里弥漫</b></em>妈妈送的三句话心烛分开不一定分手剪枝与成长推荐...",http://www.uu6u.com/show-7-17970-1.html
18063,教训来的远远比成功更深刻、更加有意义,"俗话说:“失败是成功之母”这句话的意思不是经历了一次困难,下次就一定会取得...这就是你浅谈一个“私”字<em><b>我学跆拳道的经历</b></em>永不凋零的美丽夏花...",http://www.uu6u.com/show-10-18066-1.html
18063,沉浸在跆拳道的世界,"沉浸在<em><b>跆拳道的</b></em>世界209班郑丽蓉别看我鼻梁上驾着一副粉红框眼睛,看似一个文弱女子,其实我从一年级开始就因兴趣开始沉浸在<em><b>跆拳道的</b></em>世界里了,期间因为受不了其痛苦...",http://www.uu6u.com/show-12-38508-1.html
18063,给心灵的假期,"我更爱傍晚的海边。听海风吟唱,看海浪咆哮,与海潮嬉戏。多么惬意的人生。夕阳的...路人夏花永不凋零的美丽<em><b>我学跆拳道的经历</b></em>浅谈一个“私”字...",http://www.uu6u.com/show-8-18059-1.html
18063,这就是你,浅谈一个“私”字<em><b>我学跆拳道的经历</b></em>永不凋零的美丽夏花路人教训来的远远比成功更深刻、更加有意义有一种爱叫放手此情非彼此情怦然心动的一刻青春与人生...,http://www.uu6u.com/show-12-18065-1.html
18072,"青春与人生曾记否,幼时的我们","泪的等待<em><b>待放的花蕊</b></em>追逐梦想,期待成功草莽赋生命的宽度推荐文章残阳如血桃花落奋斗目标是考研和人际关系父母的爱东方绿洲军训小结美在途中表.时间.命运...",http://www.uu6u.com/show-7-18070-1.html
18072,泪的等待,"刻在脑海里的曾经,日益澎湃,不是多情,只是这颗年轻的心放不下友谊,曾经的友...<em><b>待放的花蕊</b></em>追逐梦想,期待成功草莽赋生命的宽度烙下青春的足迹...",http://www.uu6u.com/show-9-18071-1.html
18072,《感性的蝴蝶》“翩翩飞”,"烙下青春的足迹生命的宽度草莽赋追逐梦想,期待成功<em><b>待放的花蕊</b></em>我们这帮在老师眼里的乖乖女时间停止的悲哀十八岁出门远行趁我们,还年轻文明崛起的国家...",http://www.uu6u.com/show-6-18077-1.html
18072,落英的辛酸,"我是阳光沐浴下含苞<em><b>待放的花蕊</b></em>,我是“纯洁、阳光、悠然、幸运”都是我的色彩,也诠释了我不堪的人生和璀璨的篇章。当一次风雨的突袭之后我便更加地强大,更加的...",http://www.uu6u.com/show-8-18568-1.html
18355,"学会适应,学会改变-优秀作文网","原因就是<em><b>适应</b></em>,就是改变,应为<em><b>适应</b></em>了周围人的习性,因为<em><b>适应</b></em>了公司的职位要求,因为改变了自己刚来时的骄傲,学会了谦虚,学会了友好,学会了不抱怨。...",http://www.uu6u.com/show-12-15314-1.html
18355,坚强-作文-优秀作文网,"坚强点,生活还是要继续,生活不会因为你一个人而改变,只有你自己去<em><b>适应</b></em>生活。我的每天都是现场直播,怎么能在直播的时候哭泣呢?相关推荐看过坚强-<em><b>作文</b></em>的人还在看...",http://www.uu6u.com/show-8-34361-1.html
18355,感悟生命-作文-优秀作文网,"感悟生命-<em><b>作文</b></em>2016-03-0613:16:14作者:yuanhui点击:当我从初中刚刚升到...我一边惋惜着我们的分别,一边<em><b>适应</b></em>着我的新同学。无奈,所有的同学并不是想象中...",http://www.uu6u.com/show-10-16139-1.html
18355,我的寒假计划-作文-优秀作文网,"我的寒假计划-<em><b>作文</b></em>2016-04-1523:09:22作者:yuanhui点击:寒假要到了,我刚刚<em><b>适应</b></em>的初中生活要放松一下了。清晨,我被母亲的催促声叫起,望着灰蒙蒙的没有...",http://www.uu6u.com/show-11-21804-1.html
18404,邮递员的一天,当现实磨灭信仰之时我和我的祖国走进高三-作文看着你要走听妈妈的话岁寒三友怀想天空-作文不变的芦苇<em><b>念你千千万万遍</b></em>走进传统美德...,http://www.uu6u.com/show-11-18400-1.html
18404,爸爸凝视着一张张寄托哀思的纸钱在火中发黄,昭君梦走进传统美德<em><b>念你千千万万遍</b></em>不变的芦苇怀想天空-作文亡者谓谁梦里忆江南何人不起燕园情伊丽莎白对达西先后几次求婚的不同态度远方-作文...,http://www.uu6u.com/show-8-18407-1.html
18404,岁寒三友,邮递员的一天当现实磨灭信仰之时我和我的祖国走进高三-作文看着你要走怀想天空-作文不变的芦苇<em><b>念你千千万万遍</b></em>走进传统美德昭君梦...,http://www.uu6u.com/show-10-18401-1.html
18404,当现实磨灭信仰之时,我和我的祖国走进高三-作文看着你要走听妈妈的话学会做一匹千里马邮递员的一天岁寒三友怀想天空-作文不变的芦苇<em><b>念你千千万万遍</b></em>推荐...,http://www.uu6u.com/show-12-18399-1.html
18506,独行雨巷,"<em><b>独行</b></em>雨巷2016-04-2420:04:49作者:yuanhui点击:雨,来的总是那么直截了当。一人走在这条平时常走的小路上,这是条极普通的小路。小路的这头是通向我的家...",http://www.uu6u.com/show-8-39648-1.html
18506,特立独行的“李老头”,"特立<em><b>独行</b></em>的“李老头”2016-04-2419:58:20作者:yuanhui点击:胡骤我们以前已经习惯了上课叫声“老师好”,老师则回答说“同学们好,请坐”。可是,新来的语文...",http://www.uu6u.com/show-9-39315-1.html
18506,【15筑梦人】许琼尤:我是特立独行似风的“女汉子”,【15筑梦人】许琼尤:我是特立<em><b>独行</b></em>似风的“女汉子”2015-07-2322:41:28作者:yuanhui点击:一看题目的时候真的吃了一惊。。。貌似很多年没有写过自我介绍...,http://www.uu6u.com/show-11-1489-1.html
18506,一次关于欲望的航行,"——读《金银岛》有感终于,我读完了《金银岛》,心依旧砰砰地跳着,似乎眼前还浮现着那一段段惊险刺激的画面,心久久不能平静。《金银岛》是一本“特立<em><b>独行</b></em>”的书...",http://www.uu6u.com/show-11-45560-1.html
18606,感恩母亲-作文,"---题记有这样一种爱,它让你肆意索取,享用,却不要你任何的回报。这便是母爱,给你爱的这个人叫“mother",http://www.uu6u.com/show-13-18608-1.html
18606,感悟花之语,"你的坚持不过是原则。你只是从开始就一味的坚持自我。你是丫头,却也有尊言。...感恩母亲-作文碗中有变化<em><b>有种坚持叫执着</b></em>成长与成功语文死生亦大矣我优...",http://www.uu6u.com/show-6-18609-1.html
18606,语文,"耳边的音乐还在继续,闭上眼,手指划过书页,指尖下有着柔滑触感。睁开眼,继续感受...成长与成功<em><b>有种坚持叫执着</b></em>碗中有变化感恩母亲-作文感悟花之语...",http://www.uu6u.com/show-10-18604-1.html
18606,我优故我在,"有的同学抽象思维能力差,数理化成绩很不如意,但对写作具有浓厚的兴趣,并...死生亦大矣感悟花之语感恩母亲-作文碗中有变化<em><b>有种坚持叫执着</b></em>...",http://www.uu6u.com/show-8-18611-1.html
18644,你真的离开了她的世界吗?,看过你真的离开了她的世界吗?的人还在看感动的美我要我的梦想愉快的国庆节圣诞老人的礼物生活给我们智慧樱花爱经历风雨见彩虹<em><b>西行线上看山来</b></em>生...,http://www.uu6u.com/show-10-18641-1.html
18644,这就是所谓的象征与永恒吧,"是母亲那高大的身影引我前进。后来,我考上了重点高中,又开始了新的学习生活了...<em><b>西行线上看山来</b></em>经历风雨见彩虹樱花爱说好了的永久重新排名十二生肖父爱...",http://www.uu6u.com/show-7-18647-1.html
18644,太阳下山了,"他虽没有明说此行的目的,但我知道他是来辞行的。...远处的地平<em><b>线上</b></em>,一轮太阳将要落下,西天的晚霞挥...天马山加快国际化城市建设做出自己的努力可爱贝贝...",http://www.uu6u.com/show-6-31057-1.html
18644,游华山-作文,"华山分为东、南、西、北、中五座山峰,我们选择的...半山腰,我就已经觉得高不可测了;又抬头往<em><b>上看</b></em>,“...不仅想起了那句“会当凌绝顶,一览众山小”的千古...",http://www.uu6u.com/show-10-48872-1.html
18920,友谊·外传,"<em><b>友谊</b></em>·<em><b>外传</b></em>2016-03-2321:49:03作者:yuanhui点击:小学,有一群朋友,整天泡在一起。时间老人注视我们,微笑。初中,身高变了,更加成熟了,也因此,有了很多不...",http://www.uu6u.com/show-10-18920-1.html
18920,友谊·竹叶,"<em><b>友谊</b></em>·竹叶2016-04-2410:56:54作者:yuanhui点击:闲来无聊,走到校园去看看,这才发现德馨园的竹叶是那样美。轻轻摇曳在微风中,是那样自然,那样轻松,不受阻挡...",http://www.uu6u.com/show-13-37856-1.html
18922,中华人民共和国成立了,"都插着<em><b>国旗</b></em>,每年国庆,各国都要举行不同形式的庆祝活动,以加强本<em><b>国人民</b></em>的爱国...香港土地上缓缓降下,而鲜艳的五星红旗与香港特别行政区区旗伴随着国歌<em><b>冉冉升起</b></em>。...",http://www.uu6u.com/show-11-51384-1.html
18922,当我们看到国旗冉冉升起时,"当我们看到<em><b>国旗冉冉升起</b></em>时,我们会搬走腰板,为祖国繁荣兴盛而自豪,这是我们的爱国情怀;当我们看到弱小被欺侮时,我们会路见不平,“出拳相助”这是我们的率真天真;...",http://www.uu6u.com/show-13-15374-1.html
18942,"谢谢你,我的勇气","我觉得活在世上最需要的是<em><b>勇气,</b></em>是它让我们能勇敢的面对一切生活上不如意的事,是它教会了我们勇敢。人生的路很长,生活肯定有不如意的事发生,难道遇到不顺心的事...",http://www.uu6u.com/show-10-18942-1.html
18942,【上理表白】苏然谢谢你让我爱上了你和你在一起有一,"表白1:苏然<em><b>谢谢你</b></em>让我爱上了你和你在一起有一种从没有过的幸福我也坚信你...虽然你就要毕业了,也许你喜欢的并不是我,但是我还是鼓起<em><b>勇气</b></em>向你表白,和我在...",http://www.uu6u.com/show-7-3351-1.html
18942,我敬佩的一个人,"那段没有压力没有拘谨没有任何束缚的肆意开放的年华,那个启蒙了<em><b>我的勇气</b></em>我的好奇心我的电脑技术我的人格的老师。真的真的<em><b>谢谢你</b></em>!这就是酷酷的电脑老师——创客...",http://www.uu6u.com/show-6-4006-1.html
18942,我生命中最宝贵的友情,"我以帮助;有一个人在我面对挑战时,给我以<em><b>勇气</b></em>;有一个人在我受伤时,给我以...<em><b>谢谢你,我的</b></em>好朋友,感谢有你在我身边,带给我生命中最宝贵的友情。...",http://www.uu6u.com/show-10-37177-1.html
18942,如果我过感恩节,"如果我过感恩节感恩节是美国人民独创的一个古老节日,这一天,人们要感谢这一年来...其实,还有一句一直没有<em><b>勇气</b></em>对您说的话:“妈妈<em><b>,我</b></em>爱你!”妈妈,真心<em><b>谢谢你</b></em>!...",http://www.uu6u.com/show-9-21030-1.html
19084,"一饮一啄,莫非前定","和尚听了大有感触,为逃避肮脏的饭铲子,没想到反而吃了七天前剩饭做成的甜酒酿,因而悟到“<em><b>一饮一啄,莫非前定</b></em>”。我们面对人生里应该承受的事物不也是如此吗?在饭...",http://www.uu6u.com/show-10-19084-1.html
19084,有时也会啄一啄我的手心,"许多土鸡,其中数雏鸡最多,看它们那园滚滚的身子,全身柔软的皮毛,活像一个...<em><b>一饮一啄,莫非前定</b></em>好像一条清澈的溪流,流过了草木菁华,也流过石畔落叶;它...",http://www.uu6u.com/show-6-47871-1.html
19084,母爱是什么-作文,"从此,我每天都和妈妈一起去送饭,就这样,无论是什么天气,我都去送饭。我每次...君子兰冬天之后我的恩师九月的阳光<em><b>一饮一啄,莫非前定</b></em>推荐文章...",http://www.uu6u.com/show-9-19079-1.html
19084,学生之歌,"同学本是同班鸟,一到放学各自飞,一天就这样OK……东风吹,战鼓擂,现今世界谁怕...<em><b>一饮一啄,莫非前定</b></em>九月的阳光我的恩师冬天之后君子兰每天抬无数次只有两...",http://www.uu6u.com/show-11-19085-1.html
19084,每天抬无数次只有两毛钱的水桶,"我们每个人要努力尽自己的一份力量,为祖国明日的繁荣富强而努力!相关推荐看过每天抬无数次只有两毛钱的水桶的人还在看学生之歌<em><b>一饮一啄,莫非前定</b></em>...",http://www.uu6u.com/show-7-19086-1.html
20083,中小学生作文_高考作文_作文素材大全_作文网,<em><b>中考</b></em>作文高考作文信息专题2014深圳高考零分作文:一张引人...2014上海...<em><b>我的</b></em>画家梦五水共治——我心目中...最美的天空树的颜色咱们家乡的特大...,http://www.uu6u.com/
20083,"我的梦,中考梦","<em><b>我的</b></em>梦,<em><b>中考梦</b></em>很小的时候,对于未来,我曾有过许许多多的梦想。我曾想做一名外交官,让祖国更自信地站在国际舞台。我曾想当一名科学家,让祖国的科技更加强大。还...",http://www.uu6u.com/show-10-33990-1.html
20083,我的梦程,"<em><b>我的梦</b></em>程漫漫求学路,茵茵大学梦。十年学涯汗如雨下,愿三年后高考梦想成真。——题记一、奋斗的日子初三那些日子,我总是匆匆地上学,又匆匆地回家,匆匆地开始我...",http://www.uu6u.com/show-10-19878-1.html
20083,"我的梦,环保梦","首页&gt;<em><b>中考</b></em>作文&gt;正文<em><b>我的梦</b></em>,环保梦2015-11-1015:10:33作者:yuanhui点击:嗯?这是在哪儿?我睁开双眼,眼前是一个沉静的世界,我躺在嫩绿柔软的藤蔓上,...",http://www.uu6u.com/show-10-4393-1.html
20088,期中反思,"在刚刚结束的期中考试里,我犯了很多不该犯的错误。于是我进行了自我反思。首先是<em><b>学习态度</b></em>的反思。<em><b>学习态度</b></em>是决定学习成绩的重要因素。<em><b>怎样</b></em>评价你的<em><b>学习态度</b></em>是否<em><b>端正</b></em>...",http://www.uu6u.com/show-7-24548-1.html
20088,忍不住,"我忽然明白了读书的重要,我要<em><b>端正学习态度</b></em>,加倍努力,把自己的成绩赶上去。初二:刘斯伟相关推荐看过忍不住的人还在看爱使我成长哆啦a梦的愿望树我的世界因你...",http://www.uu6u.com/show-6-32901-1.html
20088,如果再让我做一回小学生,"虽然我的英语平时成绩不错,但我还是有些担心,害怕自己考得不理想。今天老爸老妈还臭骂了我一顿,说我的<em><b>学习态度</b></em>不<em><b>端正</b></em>,还说我是一个辛辛苦苦大笨蛋,天天学习也...",http://www.uu6u.com/show-11-19974-1.html
20696,中小学生作文_高考作文_作文素材大全_作文网,小学<em><b>作文</b></em>初中<em><b>作文</b></em>信息专题最令我难忘最<em><b>令我敬佩的人</b></em>最令我激动的一天最令我感动的一件事最令我感动的事-<em><b>作文</b></em>最令我感动的事最亮的指路灯最...,http://www.uu6u.com/
20696,我也追“星”作文:我最崇敬的名人(5篇)-优秀作文网,"她那坚定的信念、坚韧不拔的意志,<em><b>令我</b></em>肃然起敬。我敬仰她的坚定信念。别人在...居里夫人,我永远的<em><b>敬佩</b></em>你。我最崇敬的名人每个人都有心中的名人,而我最崇敬的...",http://www.uu6u.com/show-6-19559-1.html
20696,一个令我敬佩的人-优秀作文网,"首页&gt;高考<em><b>作文</b></em>&gt;正文一个<em><b>令我敬佩的人</b></em>2016-04-1722:43:55作者:yuanhui点击:当失败一次一次将你击倒,你只有选择一次一次站起。—题记七十亿目光聚焦地...",http://www.uu6u.com/show-11-24093-1.html
20696,最令我敬佩的人-优秀作文网,"首页&gt;初中<em><b>作文</b></em>&gt;正文最<em><b>令我敬佩的人</b></em>2016-06-0109:53:11作者:mayaru点击:在烈日炎炎的夏天,工人们在努力的工作,穿着长袖,试问,在大日天的,你穿着...",http://www.uu6u.com/show-7-50290-1.html
20725,心灵的慰藉,"隐匿着无私、无声地奉献,岁月默默划深额际,美丽的皱纹泄漏了人间最大的秘密,...小溪与竹林半生熟友情最珍贵浮生.缘<em><b>《南京大屠杀》漫遐记</b></em>...",http://www.uu6u.com/show-11-20720-1.html
20725,张家界猛洞河之旅,"乘坐皮艇,还能倾听大自然的天籁之音呢!“叽——喳喳喳——叽叽!”隐隐约约从...爱国情怀<em><b>《南京大屠杀》漫遐记</b></em>浮生.缘友情最珍贵半生熟因为感动,所以感动...",http://www.uu6u.com/show-7-20727-1.html
20725,爱国情怀,"1937年9月18日,日本人向中国开了第一枪,又一次多么残忍的“南京大屠杀”事件...<em><b>《南京大屠杀》漫遐记</b></em>浮生.缘友情最珍贵半生熟小溪与竹林...",http://www.uu6u.com/show-11-20726-1.html
20725,半生熟,"翻开陈旧的日记本,在扉页记上了一句话:“真正喜欢一件东西,是没有办法阻止的...友情最珍贵浮生.缘<em><b>《南京大屠杀》漫遐记</b></em>爱国情怀张家界猛洞河之旅...",http://www.uu6u.com/show-10-20722-1.html
21326,丹顶鹤,"我们的午休<em><b>师生姐妹花</b></em>丢失的感觉2012,世界末日我家的小白推荐文章闭着眼,回忆……若人生只是一场美丽的梦强颜欢笑成长感悟舞动青春,飞扬梦想重要写给...",http://www.uu6u.com/show-10-21324-1.html
21326,我们的午休,"<em><b>师生姐妹花</b></em>丢失的感觉2012,世界末日我家的小白后悔-作文推荐文章那一句老母亲甚至半夜都有人来找他看病珍惜时间-作文美丽相思给生命添一点颜色我十七...",http://www.uu6u.com/show-6-21325-1.html
21326,后悔-作文,"我家的小白2012,世界末日丢失的感觉<em><b>师生姐妹花</b></em>我们的午休初三,开学了我看见了那颗种子心灵叶落如同天空有时阳光明媚一个不知疲倦的人...",http://www.uu6u.com/show-11-21330-1.html
21326,我们的祖国将会走向世界,"梦想,为了祖国的繁荣与昌盛,让我们用激情点燃希望之火,用青春汗水浇灌成功之花...寻·我已飞过丹顶鹤我们的午休<em><b>师生姐妹花</b></em>丢失的感觉推荐文章...",http://www.uu6u.com/show-9-21322-1.html
21332,就算有在宽阔的马路上,"我从小就在心里播种下三<em><b>颗种子</b></em>,一是教育种子,二是文明种子,三是低碳环保种子。当<em><b>我看见</b></em>现在大街上种种不好的行为,这种坏习惯便会化为种子的肥料,使它可以长成...",http://www.uu6u.com/show-11-38091-1.html
21332,丢失的感觉,"丢失的感觉05-1班施恩广早已忘记了母亲抱我的感觉,如今我正在苦苦寻找。每天...2012,世界末日我家的小白后悔-作文初三,开学了<em><b>我看见了那颗种子</b></em>...",http://www.uu6u.com/show-13-21327-1.html
21332,心灵叶落,"一阵风过又一片叶落,又一份美好融入到了那残落的缤纷中,我的心中也是如此。相关推荐看过心灵叶落的人还在看<em><b>我看见了那颗种子</b></em>初三,开学了后悔-作文我家的...",http://www.uu6u.com/show-8-21333-1.html
21332,"我,不同以往","时间,是一位曼妙的少女。带给人们新生的喜悦,也带给人们死前冰冷的手指。她把一颗<em><b>种子</b></em>变成了参天大树;把一只毛毛虫变成了绚丽的蝴蝶;也把我,变得不同以往。七月,...",http://www.uu6u.com/show-8-19105-1.html
